id,name,yearpublished,rank,bayesaverage,average,usersrated,is_expansion,abstracts_rank,cgs_rank,childrensgames_rank,familygames_rank,partygames_rank,strategygames_rank,thematic_rank,wargames_rank
326933,"Unmatched: Redemption Row",2022,1476,6.39349,8.2263,1149,0,,,,,,752,,
9203,"Wings of War: Famous Aces",2004,1477,6.39343,6.86264,4770,0,,,,,,,357,322
227456,"Escape the Dark Castle",2017,1478,6.39203,7.36474,3758,0,,,,,,,362,
229491,"Edge of Darkness",2019,1479,6.39193,7.4809,1885,0,,,,,,757,,
116,Guillotine,1998,1480,6.39185,6.53843,21629,0,,,,550,,,,
15818,Pickomino,2005,1481,6.39177,6.59148,11581,0,,,,500,,,,
254127,"Europa Universalis: The Price of Power",2023,1482,6.39122,8.66711,1181,0,,,,,,750,,57
281946,Aftermath,2019,1483,6.39078,7.5191,1936,0,,,,,,,268,
365104,"Planted: A Game of Nature & Nurture",2022,1484,6.39062,7.27372,2314,0,,,,411,,,,
373167,"20 Strong",2023,1485,6.3901,7.51822,1852,0,,,,,,794,,
223931,"Sherlock Holmes Consulting Detective: Carlton House & Queen's Park",2017,1486,6.38895,7.79648,1406,0,,,,,,,228,
347811,"Too Many Bones: Unbreakable",2023,1487,6.38879,8.84073,812,0,,,,,,699,,
2338,"Starship Catan",2001,1488,6.38868,6.83859,4508,0,,,,,,853,,
117985,"Star Trek: Catan",2012,1489,6.38747,6.98612,3741,0,,,,464,,909,,
98527,"Gloom of Kilforth: A Fantasy Quest Game",2017,1490,6.38724,7.51601,2030,0,,,,,,,270,
217085,Unearth,2017,1491,6.38697,6.82757,5201,0,,,,486,,,,
244918,"Exit: The Game – The Mysterious Museum",2018,1492,6.3862,7.10929,2653,0,,,,405,,,293,
1403,"Turn the Tide",1997,1493,6.38553,6.78228,4954,0,,,,463,,,,
300001,Renature,2020,1494,6.38539,7.105,2675,0,,,,,,808,,
60435,Rallyman,2009,1495,6.38532,7.18469,2511,0,,,,434,,,301,
199,Manhattan,1994,1496,6.38531,6.72768,5844,0,,,,473,,,,
1897,"The Starfarers of Catan",1999,1497,6.38503,6.80038,5372,0,,,,485,,875,,
352418,Fliptown,2023,1498,6.38499,7.78483,1388,0,,,,,,743,,
297978,Mariposas,2020,1499,6.38488,6.78357,5218,0,,,,471,,,,
